0.0000	0.3279
1.0000	0.0035
1.0000	0.9977
0.0000	0.4012
0.0000	0.6431
1.0000	0.8502
1.0000	0.8723
1.0000	0.9854
1.0000	0.4445
0.0000	0.0144
1.0000	0.8248
0.0000	0.6233
1.0000	0.2744
1.0000	0.9936
1.0000	0.7406
0.0000	0.0621
1.0000	0.9996
0.0000	0.0232
1.0000	0.3172
0.0000	0.0064
0.0000	1.0000
0.0000	0.9794
1.0000	1.0000
0.0000	0.0057
0.0000	0.9989
0.0000	0.0161
0.0000	0.0006
0.0000	0.0140
1.0000	1.0000
0.0000	0.0117
1.0000	0.9979
0.0000	0.9990
0.0000	0.9975
1.0000	0.9892
0.0000	0.0004
0.0000	0.9851
1.0000	1.0000
0.0000	0.0159
1.0000	0.8653
1.0000	1.0000
1.0000	1.0000
0.0000	0.0359
0.0000	0.0595
1.0000	0.3452
0.0000	0.9119
1.0000	1.0000
1.0000	0.8880
1.0000	0.9986
0.0000	0.0084
0.0000	0.0594
0.0000	0.0005
0.0000	0.0039
0.0000	0.7246
0.0000	0.1960
1.0000	0.9622
1.0000	1.0000
0.0000	0.0003
1.0000	0.9620
1.0000	0.9192
1.0000	0.3676
0.0000	0.9483
0.0000	0.4969
1.0000	1.0000
1.0000	0.9951
0.0000	0.9967
1.0000	0.9997
0.0000	0.9867
0.0000	0.6179
1.0000	0.9997
0.0000	0.7315
1.0000	0.9041
1.0000	0.9647
0.0000	0.9998
1.0000	0.9983
1.0000	0.2480
0.0000	0.4355
0.0000	0.9169
1.0000	0.8201
1.0000	1.0000
1.0000	0.9995
0.0000	0.1033
0.0000	0.9774
0.0000	0.0002
0.0000	0.9737
0.0000	0.0051
0.0000	0.9344
1.0000	0.9995
0.0000	0.9036
0.0000	1.0000
0.0000	0.4955
1.0000	0.9999
0.0000	0.1737
1.0000	0.7228
0.0000	0.2295
0.0000	0.0009
0.0000	0.4497
0.0000	0.9959
0.0000	0.3796
0.0000	0.3979
1.0000	0.9071
1.0000	0.9997
1.0000	0.9994
1.0000	1.0000
1.0000	0.9658
0.0000	0.2702
1.0000	1.0000
0.0000	0.9355
0.0000	0.6097
1.0000	0.9999
1.0000	1.0000
0.0000	0.9702
0.0000	0.0003
0.0000	0.2438
1.0000	1.0000
1.0000	0.9996
0.0000	0.9759
1.0000	0.9943
0.0000	0.9267
0.0000	0.9321
0.0000	0.3146
1.0000	0.9999
0.0000	0.9865
0.0000	0.9571
1.0000	0.7986
1.0000	1.0000
1.0000	0.9268
1.0000	1.0000
1.0000	0.9933
1.0000	0.9670
1.0000	0.9952
1.0000	0.9983
0.0000	0.0015
0.0000	0.1316
1.0000	0.9999
1.0000	0.9992
1.0000	0.9861
1.0000	1.0000
0.0000	0.9691
0.0000	0.0024
0.0000	0.0141
1.0000	0.8277
0.0000	0.6570
0.0000	0.8060
1.0000	1.0000
0.0000	0.9748
0.0000	0.0696
0.0000	0.9258
1.0000	0.9886
1.0000	1.0000
0.0000	0.0137
0.0000	0.4953
1.0000	0.9995
1.0000	0.0021
0.0000	0.9956
0.0000	0.9969
0.0000	0.4056
0.0000	0.9950
1.0000	0.9849
1.0000	0.8753
1.0000	0.9434
0.0000	0.0000
1.0000	0.9997
1.0000	0.9999
0.0000	0.0007
1.0000	0.9997
0.0000	0.8978
0.0000	0.0000
0.0000	0.0118
0.0000	0.7785
0.0000	0.9885
1.0000	1.0000
0.0000	0.8711
1.0000	0.6984
1.0000	1.0000
0.0000	0.0000
0.0000	0.0291
0.0000	0.1879
0.0000	0.0833
0.0000	0.0235
0.0000	0.4894
0.0000	0.6411
1.0000	0.4549
0.0000	0.0877
0.0000	0.4062
0.0000	0.0241
1.0000	0.9987
1.0000	1.0000
0.0000	0.9961
0.0000	0.5709
0.0000	0.3787
0.0000	0.0200
1.0000	0.7074
0.0000	0.0001
1.0000	0.9929
0.0000	0.9956
0.0000	0.9971
1.0000	0.9974
0.0000	0.6397
0.0000	0.0174
0.0000	0.9905
1.0000	1.0000
0.0000	0.0012
1.0000	1.0000
0.0000	0.1003
1.0000	1.0000
1.0000	1.0000
0.0000	0.0107
0.0000	0.9659
0.0000	1.0000
0.0000	0.9802
0.0000	0.9948
0.0000	0.2124
0.0000	0.9072
0.0000	0.0241
0.0000	0.9658
1.0000	0.9996
0.0000	0.9946
1.0000	0.9976
1.0000	0.9985
0.0000	0.9124
0.0000	0.0720
0.0000	0.5861
0.0000	0.9518
0.0000	0.7387
0.0000	0.1327
0.0000	0.0009
0.0000	0.4780
0.0000	0.9926
1.0000	0.9696
1.0000	0.9822
0.0000	0.9958
0.0000	0.8814
0.0000	0.4375
1.0000	0.9626
0.0000	0.3801
1.0000	1.0000
0.0000	0.8821
0.0000	0.0871
0.0000	0.9869
0.0000	0.0965
0.0000	0.8441
1.0000	0.2941
0.0000	0.0985
0.0000	0.9969
0.0000	0.0758
0.0000	0.0379
0.0000	0.0241
0.0000	0.9450
0.0000	0.9946
1.0000	0.9618
0.0000	0.5163
0.0000	0.1412
0.0000	0.7394
1.0000	0.0406
1.0000	0.8442
0.0000	0.2238
1.0000	0.9981
1.0000	0.9999
0.0000	0.0014
0.0000	0.0020
0.0000	0.2778
0.0000	0.9679
0.0000	0.9980
1.0000	0.9990
1.0000	1.0000
1.0000	0.9956
0.0000	0.0007
0.0000	0.5688
1.0000	0.9766
1.0000	1.0000
0.0000	0.0002
1.0000	1.0000
1.0000	0.9988
0.0000	0.0000
0.0000	0.1700
0.0000	0.9494
1.0000	0.8441
0.0000	0.9869
0.0000	0.9738
0.0000	0.0000
1.0000	0.9996
0.0000	0.9687
0.0000	0.0000
0.0000	0.9963
1.0000	0.9983
0.0000	0.9139
1.0000	0.9995
1.0000	0.9936
0.0000	0.0001
1.0000	1.0000
1.0000	1.0000
0.0000	0.7786
0.0000	0.0794
0.0000	0.8331
0.0000	0.9350
1.0000	0.9993
0.0000	0.0486
0.0000	0.0000
1.0000	0.7640
0.0000	0.0011
0.0000	0.0005
0.0000	0.0003
0.0000	0.2180
1.0000	1.0000
0.0000	0.0006
1.0000	0.9994
0.0000	0.9968
0.0000	0.9380
1.0000	0.9737
0.0000	0.7205
1.0000	0.9994
0.0000	0.9988
0.0000	0.2628
0.0000	0.9895
0.0000	0.0140
0.0000	0.9878
1.0000	0.4792
0.0000	0.7216
1.0000	0.4857
0.0000	0.9991
1.0000	0.2761
1.0000	0.9896
0.0000	0.9993
0.0000	0.9802
1.0000	0.9998
0.0000	0.9160
1.0000	0.9998
1.0000	0.9991
0.0000	0.9583
0.0000	0.7530
0.0000	0.9959
0.0000	0.9795
1.0000	0.9971
1.0000	0.9999
0.0000	0.5239
0.0000	0.9473
0.0000	0.0585
0.0000	0.0087
0.0000	0.9998
0.0000	0.2697
1.0000	1.0000
1.0000	0.9995
0.0000	0.0071
1.0000	0.6657
1.0000	0.9969
0.0000	1.0000
0.0000	0.6081
0.0000	0.0001
0.0000	0.8162
0.0000	0.9080
1.0000	0.9982
0.0000	1.0000
0.0000	0.9552
1.0000	0.9997
1.0000	1.0000
0.0000	0.0555
0.0000	0.1251
1.0000	1.0000
1.0000	0.9874
0.0000	0.1675
0.0000	0.0791
0.0000	0.0913
0.0000	0.9992
1.0000	0.9874
0.0000	0.9939
0.0000	0.8813
0.0000	0.7214
0.0000	0.0719
1.0000	0.9593
1.0000	1.0000
1.0000	0.8332
0.0000	0.9961
0.0000	0.9879
0.0000	0.9682
0.0000	0.0043
0.0000	0.9991
0.0000	0.9993
1.0000	0.9989
1.0000	1.0000
1.0000	0.9995
0.0000	0.6887
1.0000	1.0000
1.0000	0.9997
0.0000	0.0061
0.0000	0.0003
0.0000	0.9995
1.0000	1.0000
0.0000	0.9426
1.0000	0.9572
1.0000	0.9982
0.0000	0.9490
1.0000	1.0000
1.0000	0.5912
0.0000	0.0492
1.0000	0.9192
1.0000	0.9448
0.0000	0.0891
0.0000	0.9502
0.0000	0.9926
1.0000	0.0491
1.0000	1.0000
0.0000	0.0015
0.0000	0.0296
1.0000	0.9396
0.0000	0.4363
0.0000	0.0000
0.0000	0.9531
1.0000	0.9996
1.0000	0.9949
1.0000	1.0000
1.0000	0.8515
0.0000	1.0000
1.0000	0.9999
1.0000	0.9997
0.0000	0.9818
0.0000	0.9945
1.0000	0.9931
1.0000	0.9795
0.0000	0.2741
0.0000	0.0621
0.0000	0.3368
0.0000	0.8395
1.0000	1.0000
1.0000	1.0000
0.0000	0.0006
1.0000	0.0616
0.0000	0.7032
0.0000	0.0001
0.0000	0.0006
0.0000	0.6343
0.0000	0.1098
0.0000	0.8321
0.0000	0.0001
1.0000	0.4836
1.0000	0.2956
0.0000	0.0570
1.0000	0.6627
1.0000	0.9991
1.0000	1.0000
0.0000	0.4800
0.0000	0.1333
1.0000	0.9781
0.0000	0.3336
1.0000	0.9941
1.0000	0.9496
1.0000	0.9634
0.0000	0.1385
0.0000	0.0502
0.0000	0.0079
0.0000	0.3982
1.0000	0.9992
0.0000	0.0041
0.0000	0.9981
0.0000	0.0421
0.0000	0.7636
1.0000	0.6625
1.0000	0.9945
0.0000	0.0003
1.0000	0.2954
0.0000	0.3001
1.0000	0.9989
0.0000	0.0001
0.0000	0.8554
0.0000	0.8586
0.0000	0.0177
1.0000	0.8896
1.0000	0.8375
0.0000	1.0000
1.0000	0.9859
1.0000	0.9999
0.0000	0.0244
1.0000	0.4350
1.0000	0.9947
0.0000	0.7178
1.0000	0.9934
0.0000	0.9539
0.0000	0.0006
1.0000	1.0000
1.0000	0.9895
0.0000	0.0790
0.0000	0.5907
0.0000	0.7846
0.0000	0.9828
0.0000	0.0000
1.0000	0.9614
1.0000	1.0000
0.0000	0.0000
1.0000	1.0000
1.0000	0.8849
1.0000	0.9915
0.0000	1.0000
0.0000	0.0339
1.0000	0.9292
1.0000	1.0000
1.0000	0.4578
0.0000	0.0002
0.0000	0.1323
0.0000	0.9923
1.0000	0.8830
1.0000	0.9818
0.0000	0.0125
0.0000	0.0000
1.0000	1.0000
0.0000	0.8889
0.0000	0.0002
0.0000	0.9983
0.0000	0.0002
1.0000	0.9063
0.0000	0.8291
1.0000	0.9114
0.0000	0.0477
0.0000	0.9857
0.0000	0.6762
0.0000	0.0126
0.0000	0.0000
0.0000	0.0001
1.0000	0.9928
0.0000	0.9102
0.0000	0.2039
0.0000	0.9803
0.0000	0.6617
0.0000	0.1452
0.0000	0.2903
0.0000	0.9999
0.0000	0.0001
0.0000	0.9952
1.0000	0.0000
0.0000	0.9923
1.0000	0.9999
0.0000	0.2350
1.0000	0.9992
1.0000	0.5300
0.0000	0.9916
1.0000	0.9997
1.0000	0.9387
1.0000	0.8512
0.0000	0.9950
1.0000	0.9628
1.0000	0.6407
1.0000	1.0000
0.0000	0.0041
1.0000	1.0000
0.0000	0.0135
1.0000	0.9069
0.0000	1.0000
0.0000	0.0223
0.0000	0.9348
0.0000	0.0221
0.0000	0.0755
1.0000	0.9981
1.0000	0.7314
1.0000	0.0076
0.0000	0.9854
0.0000	0.0000
1.0000	0.7537
1.0000	0.9994
1.0000	0.9999
0.0000	0.0092
1.0000	1.0000
1.0000	0.9979
0.0000	0.0083
1.0000	1.0000
0.0000	0.3393
0.0000	0.4864
0.0000	0.0009
1.0000	0.9996
0.0000	0.4265
1.0000	0.9911
1.0000	1.0000
1.0000	0.9794
0.0000	0.8384
0.0000	0.1217
0.0000	0.0092
0.0000	0.0317
1.0000	0.7805
1.0000	1.0000
0.0000	0.0670
0.0000	0.7689
1.0000	1.0000
1.0000	0.9944
1.0000	0.9746
1.0000	0.9429
0.0000	0.9884
1.0000	0.3302
1.0000	0.9990
0.0000	0.0702
0.0000	0.9150
0.0000	0.3199
0.0000	0.8732
0.0000	1.0000
0.0000	0.1278
0.0000	0.8656
1.0000	0.9828
0.0000	0.0000
0.0000	0.9998
0.0000	0.4317
1.0000	1.0000
0.0000	0.5638
0.0000	0.3183
1.0000	0.9934
0.0000	0.9477
0.0000	0.3104
0.0000	0.9984
0.0000	0.0001
1.0000	1.0000
1.0000	0.9991
1.0000	0.9503
1.0000	0.9705
1.0000	0.9999
1.0000	0.9892
0.0000	0.0073
0.0000	0.9996
1.0000	0.9998
0.0000	1.0000
0.0000	0.7298
1.0000	0.9770
0.0000	0.9599
0.0000	0.3004
0.0000	0.9874
0.0000	0.9859
0.0000	0.0095
1.0000	0.9952
0.0000	0.0082
1.0000	0.9782
1.0000	0.9942
1.0000	1.0000
0.0000	0.0000
1.0000	0.1600
0.0000	0.2548
0.0000	0.9704
1.0000	0.9845
0.0000	0.6192
0.0000	0.0009
1.0000	0.9742
1.0000	0.7950
1.0000	0.9999
0.0000	0.6093
0.0000	0.0000
1.0000	0.0676
0.0000	0.9933
0.0000	0.0233
1.0000	0.9931
0.0000	0.3472
1.0000	0.9984
1.0000	0.9863
1.0000	0.9896
0.0000	0.9528
0.0000	0.9925
0.0000	0.6514
1.0000	0.9927
0.0000	0.9984
1.0000	0.9999
0.0000	0.8411
0.0000	0.3987
0.0000	0.0017
1.0000	0.9467
0.0000	0.0567
1.0000	0.9995
0.0000	0.3713
1.0000	1.0000
0.0000	0.0006
1.0000	0.9934
1.0000	1.0000
1.0000	1.0000
0.0000	1.0000
1.0000	0.9976
0.0000	0.9817
0.0000	0.9866
1.0000	0.9974
1.0000	0.9970
1.0000	0.9996
0.0000	0.0003
1.0000	0.9995
1.0000	1.0000
0.0000	0.0012
0.0000	0.0007
0.0000	0.0107
1.0000	1.0000
0.0000	0.0201
1.0000	0.9826
1.0000	0.9983
0.0000	0.7041
0.0000	0.8751
0.0000	0.0023
0.0000	0.0002
0.0000	0.9980
1.0000	0.9970
0.0000	0.0000
0.0000	0.3140
0.0000	0.9803
1.0000	0.9995
0.0000	0.0639
0.0000	0.9444
1.0000	0.9992
1.0000	0.9993
1.0000	0.9995
0.0000	0.9780
1.0000	0.6178
1.0000	0.9533
1.0000	0.9696
1.0000	0.9996
0.0000	0.0008
0.0000	0.9998
1.0000	0.3833
0.0000	0.6804
0.0000	0.0023
1.0000	0.5065
0.0000	0.6809
1.0000	0.9999
0.0000	0.9936
1.0000	1.0000
0.0000	0.2074
1.0000	0.9999
0.0000	1.0000
1.0000	0.7270
1.0000	0.9837
1.0000	0.9999
1.0000	1.0000
0.0000	0.0024
0.0000	0.2247
0.0000	0.9361
1.0000	0.9864
0.0000	0.0555
0.0000	0.4009
0.0000	0.0762
0.0000	0.8065
0.0000	0.6332
1.0000	0.9992
0.0000	0.7691
0.0000	0.8891
0.0000	0.9629
1.0000	0.9999
1.0000	1.0000
1.0000	0.9999
0.0000	0.9879
0.0000	0.3109
1.0000	0.9810
0.0000	0.5792
0.0000	0.9803
0.0000	0.9437
1.0000	1.0000
1.0000	0.9924
1.0000	1.0000
0.0000	0.0001
0.0000	0.0000
1.0000	0.9966
1.0000	0.9998
0.0000	0.6336
0.0000	0.0000
0.0000	0.1208
0.0000	0.0412
0.0000	0.4888
0.0000	0.9842
0.0000	0.6686
0.0000	0.0000
0.0000	0.9639
0.0000	0.2681
0.0000	0.8898
1.0000	0.4599
0.0000	0.9989
0.0000	0.0006
0.0000	0.5332
0.0000	0.7662
1.0000	0.9997
0.0000	1.0000
1.0000	0.9988
0.0000	0.9418
0.0000	0.9724
1.0000	1.0000
0.0000	0.1787
1.0000	0.9996
1.0000	0.3506
0.0000	0.5409
1.0000	0.9997
0.0000	0.9710
1.0000	0.9840
0.0000	0.9769
0.0000	0.9482
0.0000	0.2631
1.0000	0.9913
1.0000	1.0000
0.0000	0.0157
0.0000	0.3024
1.0000	0.9778
1.0000	1.0000
1.0000	0.9991
1.0000	1.0000
1.0000	0.9995
1.0000	1.0000
1.0000	0.9988
0.0000	0.7787
0.0000	0.9732
1.0000	0.9237
0.0000	0.0008
0.0000	0.9995
0.0000	0.0017
0.0000	1.0000
0.0000	0.9161
0.0000	0.9693
0.0000	0.0000
1.0000	0.9993
1.0000	0.9022
0.0000	0.1297
0.0000	0.9792
0.0000	0.9919
1.0000	0.9977
0.0000	0.9999
0.0000	0.0036
0.0000	0.8437
1.0000	0.8355
0.0000	0.0123
0.0000	0.0622
1.0000	0.9831
0.0000	0.9719
0.0000	0.0272
0.0000	0.0324
0.0000	0.1072
0.0000	0.0675
0.0000	0.0108
1.0000	1.0000
1.0000	0.9353
0.0000	0.9999
0.0000	0.0251
1.0000	0.3231
0.0000	0.9834
0.0000	0.9058
1.0000	1.0000
0.0000	0.4847
1.0000	0.9869
1.0000	1.0000
0.0000	0.7774
1.0000	0.9978
1.0000	0.9927
1.0000	0.8156
1.0000	0.9994
1.0000	0.9999
0.0000	0.0825
1.0000	1.0000
0.0000	0.0003
1.0000	0.9998
1.0000	0.9959
0.0000	0.0060
1.0000	0.9995
1.0000	1.0000
0.0000	0.0530
0.0000	0.3523
0.0000	0.0025
0.0000	0.9856
0.0000	0.0009
1.0000	0.9997
0.0000	0.9995
0.0000	0.8802
1.0000	1.0000
0.0000	0.3574
0.0000	0.0000
1.0000	0.9920
0.0000	0.8522
1.0000	0.9987
1.0000	0.0734
0.0000	0.9267
1.0000	0.9025
1.0000	0.0002
1.0000	0.8474
1.0000	0.9989
0.0000	0.3299
0.0000	0.9038
0.0000	0.5907
1.0000	0.8661
1.0000	1.0000
0.0000	0.0203
0.0000	0.0003
0.0000	0.0199
0.0000	0.0056
1.0000	0.9422
0.0000	0.9991
0.0000	0.9985
0.0000	0.9610
0.0000	0.1397
1.0000	1.0000
1.0000	0.3413
0.0000	0.7807
0.0000	0.0024
1.0000	0.8055
0.0000	0.5730
1.0000	1.0000
0.0000	0.9897
0.0000	0.8600
0.0000	0.0012
0.0000	0.9999
0.0000	0.9985
0.0000	0.9851
0.0000	0.2136
1.0000	0.9922
0.0000	0.7547
0.0000	0.0032
0.0000	0.9088
0.0000	0.8536
1.0000	1.0000
0.0000	0.0240
0.0000	0.0327
0.0000	0.9960
0.0000	0.0304
0.0000	0.0631
0.0000	0.0012
1.0000	0.9907
0.0000	0.0167
0.0000	0.3169
0.0000	0.9350
1.0000	0.4735
0.0000	0.2887
1.0000	0.2961
0.0000	0.9828
0.0000	0.9991
0.0000	0.0861
0.0000	0.1443
0.0000	0.0004
0.0000	0.9454
1.0000	0.9767
0.0000	0.9677
0.0000	0.7448
0.0000	0.9749
0.0000	0.0002
1.0000	0.9884
0.0000	0.9798
1.0000	0.9999
1.0000	0.9071
1.0000	0.9982
0.0000	0.0243
0.0000	0.0006
0.0000	0.3807
0.0000	0.9996
0.0000	0.9958
0.0000	0.0132
0.0000	0.1335
0.0000	0.0029
1.0000	0.9993
1.0000	0.4756
0.0000	0.8718
0.0000	0.1789
0.0000	0.1320
0.0000	0.3609
0.0000	0.0000
0.0000	0.4045
1.0000	0.9998
1.0000	0.9987
1.0000	0.9672
0.0000	0.5664
1.0000	0.9903
0.0000	0.3846
1.0000	0.6921
1.0000	0.9949
0.0000	0.0001
1.0000	0.9991
0.0000	0.0436
1.0000	0.9889
1.0000	0.9985
1.0000	1.0000
0.0000	0.7925
0.0000	0.9959
0.0000	0.0428
0.0000	0.0005
1.0000	0.9983
1.0000	1.0000
0.0000	0.0000
1.0000	0.0355
0.0000	0.7015
0.0000	0.5844
0.0000	0.9996
0.0000	0.4595
0.0000	0.0001
0.0000	0.8070
